images,masks
Dataset/test/Ch3_Flair2/P44_T1_65.png,Dataset/test/Mask/P44_T1_65.png
Dataset/test/Ch3_Flair2/P44_T1_66.png,Dataset/test/Mask/P44_T1_66.png
Dataset/test/Ch3_Flair2/P44_T1_67.png,Dataset/test/Mask/P44_T1_67.png
Dataset/test/Ch3_Flair2/P44_T1_68.png,Dataset/test/Mask/P44_T1_68.png
Dataset/test/Ch3_Flair2/P44_T1_69.png,Dataset/test/Mask/P44_T1_69.png
Dataset/test/Ch3_Flair2/P44_T1_70.png,Dataset/test/Mask/P44_T1_70.png
Dataset/test/Ch3_Flair2/P44_T1_71.png,Dataset/test/Mask/P44_T1_71.png
Dataset/test/Ch3_Flair2/P44_T1_72.png,Dataset/test/Mask/P44_T1_72.png
Dataset/test/Ch3_Flair2/P44_T1_73.png,Dataset/test/Mask/P44_T1_73.png
Dataset/test/Ch3_Flair2/P44_T1_74.png,Dataset/test/Mask/P44_T1_74.png
Dataset/test/Ch3_Flair2/P44_T1_75.png,Dataset/test/Mask/P44_T1_75.png
Dataset/test/Ch3_Flair2/P44_T1_76.png,Dataset/test/Mask/P44_T1_76.png
Dataset/test/Ch3_Flair2/P44_T1_77.png,Dataset/test/Mask/P44_T1_77.png
Dataset/test/Ch3_Flair2/P44_T1_78.png,Dataset/test/Mask/P44_T1_78.png
Dataset/test/Ch3_Flair2/P44_T1_79.png,Dataset/test/Mask/P44_T1_79.png
Dataset/test/Ch3_Flair2/P44_T1_80.png,Dataset/test/Mask/P44_T1_80.png
Dataset/test/Ch3_Flair2/P44_T1_81.png,Dataset/test/Mask/P44_T1_81.png
Dataset/test/Ch3_Flair2/P44_T1_82.png,Dataset/test/Mask/P44_T1_82.png
Dataset/test/Ch3_Flair2/P44_T1_83.png,Dataset/test/Mask/P44_T1_83.png
Dataset/test/Ch3_Flair2/P44_T1_84.png,Dataset/test/Mask/P44_T1_84.png
Dataset/test/Ch3_Flair2/P44_T1_85.png,Dataset/test/Mask/P44_T1_85.png
Dataset/test/Ch3_Flair2/P44_T1_86.png,Dataset/test/Mask/P44_T1_86.png
Dataset/test/Ch3_Flair2/P44_T1_87.png,Dataset/test/Mask/P44_T1_87.png
Dataset/test/Ch3_Flair2/P44_T1_88.png,Dataset/test/Mask/P44_T1_88.png
Dataset/test/Ch3_Flair2/P44_T1_89.png,Dataset/test/Mask/P44_T1_89.png
Dataset/test/Ch3_Flair2/P44_T1_90.png,Dataset/test/Mask/P44_T1_90.png
Dataset/test/Ch3_Flair2/P44_T1_91.png,Dataset/test/Mask/P44_T1_91.png
Dataset/test/Ch3_Flair2/P44_T1_92.png,Dataset/test/Mask/P44_T1_92.png
Dataset/test/Ch3_Flair2/P44_T1_93.png,Dataset/test/Mask/P44_T1_93.png
Dataset/test/Ch3_Flair2/P44_T1_94.png,Dataset/test/Mask/P44_T1_94.png
Dataset/test/Ch3_Flair2/P44_T1_95.png,Dataset/test/Mask/P44_T1_95.png
Dataset/test/Ch3_Flair2/P44_T1_96.png,Dataset/test/Mask/P44_T1_96.png
Dataset/test/Ch3_Flair2/P44_T1_97.png,Dataset/test/Mask/P44_T1_97.png
Dataset/test/Ch3_Flair2/P44_T1_98.png,Dataset/test/Mask/P44_T1_98.png
Dataset/test/Ch3_Flair2/P44_T1_99.png,Dataset/test/Mask/P44_T1_99.png
Dataset/test/Ch3_Flair2/P44_T1_100.png,Dataset/test/Mask/P44_T1_100.png
Dataset/test/Ch3_Flair2/P44_T1_101.png,Dataset/test/Mask/P44_T1_101.png
Dataset/test/Ch3_Flair2/P44_T1_102.png,Dataset/test/Mask/P44_T1_102.png
Dataset/test/Ch3_Flair2/P44_T1_103.png,Dataset/test/Mask/P44_T1_103.png
Dataset/test/Ch3_Flair2/P44_T1_104.png,Dataset/test/Mask/P44_T1_104.png
Dataset/test/Ch3_Flair2/P44_T1_105.png,Dataset/test/Mask/P44_T1_105.png
Dataset/test/Ch3_Flair2/P44_T1_106.png,Dataset/test/Mask/P44_T1_106.png
Dataset/test/Ch3_Flair2/P44_T1_107.png,Dataset/test/Mask/P44_T1_107.png
Dataset/test/Ch3_Flair2/P44_T1_108.png,Dataset/test/Mask/P44_T1_108.png
Dataset/test/Ch3_Flair2/P44_T1_109.png,Dataset/test/Mask/P44_T1_109.png
Dataset/test/Ch3_Flair2/P44_T1_110.png,Dataset/test/Mask/P44_T1_110.png
Dataset/test/Ch3_Flair2/P44_T1_111.png,Dataset/test/Mask/P44_T1_111.png
Dataset/test/Ch3_Flair2/P44_T1_112.png,Dataset/test/Mask/P44_T1_112.png
Dataset/test/Ch3_Flair2/P44_T1_113.png,Dataset/test/Mask/P44_T1_113.png
Dataset/test/Ch3_Flair2/P44_T1_114.png,Dataset/test/Mask/P44_T1_114.png
Dataset/test/Ch3_Flair2/P44_T1_115.png,Dataset/test/Mask/P44_T1_115.png
Dataset/test/Ch3_Flair2/P44_T1_116.png,Dataset/test/Mask/P44_T1_116.png
Dataset/test/Ch3_Flair2/P44_T1_117.png,Dataset/test/Mask/P44_T1_117.png
Dataset/test/Ch3_Flair2/P44_T1_118.png,Dataset/test/Mask/P44_T1_118.png
Dataset/test/Ch3_Flair2/P44_T1_119.png,Dataset/test/Mask/P44_T1_119.png
Dataset/test/Ch3_Flair2/P44_T1_120.png,Dataset/test/Mask/P44_T1_120.png
Dataset/test/Ch3_Flair2/P44_T1_121.png,Dataset/test/Mask/P44_T1_121.png
Dataset/test/Ch3_Flair2/P44_T1_122.png,Dataset/test/Mask/P44_T1_122.png
Dataset/test/Ch3_Flair2/P44_T1_123.png,Dataset/test/Mask/P44_T1_123.png
Dataset/test/Ch3_Flair2/P44_T1_124.png,Dataset/test/Mask/P44_T1_124.png
Dataset/test/Ch3_Flair2/P44_T1_125.png,Dataset/test/Mask/P44_T1_125.png
Dataset/test/Ch3_Flair2/P44_T1_126.png,Dataset/test/Mask/P44_T1_126.png
Dataset/test/Ch3_Flair2/P44_T1_127.png,Dataset/test/Mask/P44_T1_127.png
Dataset/test/Ch3_Flair2/P44_T1_128.png,Dataset/test/Mask/P44_T1_128.png
Dataset/test/Ch3_Flair2/P44_T1_129.png,Dataset/test/Mask/P44_T1_129.png
Dataset/test/Ch3_Flair2/P44_T1_130.png,Dataset/test/Mask/P44_T1_130.png
Dataset/test/Ch3_Flair2/P44_T1_131.png,Dataset/test/Mask/P44_T1_131.png
Dataset/test/Ch3_Flair2/P44_T1_132.png,Dataset/test/Mask/P44_T1_132.png
Dataset/test/Ch3_Flair2/P44_T1_133.png,Dataset/test/Mask/P44_T1_133.png
Dataset/test/Ch3_Flair2/P44_T1_134.png,Dataset/test/Mask/P44_T1_134.png
Dataset/test/Ch3_Flair2/P44_T1_135.png,Dataset/test/Mask/P44_T1_135.png
Dataset/test/Ch3_Flair2/P44_T1_136.png,Dataset/test/Mask/P44_T1_136.png
Dataset/test/Ch3_Flair2/P44_T1_137.png,Dataset/test/Mask/P44_T1_137.png
Dataset/test/Ch3_Flair2/P44_T1_138.png,Dataset/test/Mask/P44_T1_138.png
Dataset/test/Ch3_Flair2/P44_T1_139.png,Dataset/test/Mask/P44_T1_139.png
Dataset/test/Ch3_Flair2/P44_T1_140.png,Dataset/test/Mask/P44_T1_140.png
Dataset/test/Ch3_Flair2/P44_T1_141.png,Dataset/test/Mask/P44_T1_141.png
Dataset/test/Ch3_Flair2/P44_T1_142.png,Dataset/test/Mask/P44_T1_142.png
Dataset/test/Ch3_Flair2/P44_T1_143.png,Dataset/test/Mask/P44_T1_143.png
Dataset/test/Ch3_Flair2/P44_T1_144.png,Dataset/test/Mask/P44_T1_144.png
Dataset/test/Ch3_Flair2/P44_T1_145.png,Dataset/test/Mask/P44_T1_145.png
Dataset/test/Ch3_Flair2/P44_T1_146.png,Dataset/test/Mask/P44_T1_146.png
Dataset/test/Ch3_Flair2/P44_T1_147.png,Dataset/test/Mask/P44_T1_147.png
Dataset/test/Ch3_Flair2/P44_T1_148.png,Dataset/test/Mask/P44_T1_148.png
Dataset/test/Ch3_Flair2/P44_T1_149.png,Dataset/test/Mask/P44_T1_149.png
Dataset/test/Ch3_Flair2/P44_T1_150.png,Dataset/test/Mask/P44_T1_150.png
Dataset/test/Ch3_Flair2/P44_T1_151.png,Dataset/test/Mask/P44_T1_151.png
Dataset/test/Ch3_Flair2/P44_T1_152.png,Dataset/test/Mask/P44_T1_152.png
Dataset/test/Ch3_Flair2/P44_T1_153.png,Dataset/test/Mask/P44_T1_153.png
Dataset/test/Ch3_Flair2/P44_T1_154.png,Dataset/test/Mask/P44_T1_154.png
Dataset/test/Ch3_Flair2/P44_T1_155.png,Dataset/test/Mask/P44_T1_155.png
Dataset/test/Ch3_Flair2/P44_T1_156.png,Dataset/test/Mask/P44_T1_156.png
Dataset/test/Ch3_Flair2/P44_T1_157.png,Dataset/test/Mask/P44_T1_157.png
Dataset/test/Ch3_Flair2/P44_T1_158.png,Dataset/test/Mask/P44_T1_158.png
Dataset/test/Ch3_Flair2/P44_T1_159.png,Dataset/test/Mask/P44_T1_159.png
Dataset/test/Ch3_Flair2/P44_T1_160.png,Dataset/test/Mask/P44_T1_160.png
Dataset/test/Ch3_Flair2/P44_T1_161.png,Dataset/test/Mask/P44_T1_161.png
Dataset/test/Ch3_Flair2/P44_T1_162.png,Dataset/test/Mask/P44_T1_162.png
Dataset/test/Ch3_Flair2/P44_T1_163.png,Dataset/test/Mask/P44_T1_163.png
Dataset/test/Ch3_Flair2/P44_T1_164.png,Dataset/test/Mask/P44_T1_164.png
Dataset/test/Ch3_Flair2/P44_T1_165.png,Dataset/test/Mask/P44_T1_165.png
Dataset/test/Ch3_Flair2/P44_T1_166.png,Dataset/test/Mask/P44_T1_166.png
Dataset/test/Ch3_Flair2/P44_T1_167.png,Dataset/test/Mask/P44_T1_167.png
Dataset/test/Ch3_Flair2/P44_T1_168.png,Dataset/test/Mask/P44_T1_168.png
Dataset/test/Ch3_Flair2/P44_T1_169.png,Dataset/test/Mask/P44_T1_169.png
Dataset/test/Ch3_Flair2/P44_T1_170.png,Dataset/test/Mask/P44_T1_170.png
Dataset/test/Ch3_Flair2/P44_T1_171.png,Dataset/test/Mask/P44_T1_171.png
Dataset/test/Ch3_Flair2/P44_T1_172.png,Dataset/test/Mask/P44_T1_172.png
Dataset/test/Ch3_Flair2/P44_T1_173.png,Dataset/test/Mask/P44_T1_173.png
Dataset/test/Ch3_Flair2/P44_T1_174.png,Dataset/test/Mask/P44_T1_174.png
Dataset/test/Ch3_Flair2/P44_T1_175.png,Dataset/test/Mask/P44_T1_175.png
Dataset/test/Ch3_Flair2/P44_T1_176.png,Dataset/test/Mask/P44_T1_176.png
Dataset/test/Ch3_Flair2/P44_T1_177.png,Dataset/test/Mask/P44_T1_177.png
Dataset/test/Ch3_Flair2/P44_T1_178.png,Dataset/test/Mask/P44_T1_178.png
Dataset/test/Ch3_Flair2/P44_T1_179.png,Dataset/test/Mask/P44_T1_179.png
Dataset/test/Ch3_Flair2/P44_T1_180.png,Dataset/test/Mask/P44_T1_180.png
Dataset/test/Ch3_Flair2/P44_T1_181.png,Dataset/test/Mask/P44_T1_181.png
Dataset/test/Ch3_Flair2/P44_T1_182.png,Dataset/test/Mask/P44_T1_182.png
Dataset/test/Ch3_Flair2/P44_T1_183.png,Dataset/test/Mask/P44_T1_183.png
Dataset/test/Ch3_Flair2/P44_T1_184.png,Dataset/test/Mask/P44_T1_184.png
Dataset/test/Ch3_Flair2/P44_T1_185.png,Dataset/test/Mask/P44_T1_185.png
Dataset/test/Ch3_Flair2/P44_T1_186.png,Dataset/test/Mask/P44_T1_186.png
Dataset/test/Ch3_Flair2/P44_T1_187.png,Dataset/test/Mask/P44_T1_187.png
Dataset/test/Ch3_Flair2/P44_T1_188.png,Dataset/test/Mask/P44_T1_188.png
Dataset/test/Ch3_Flair2/P44_T1_189.png,Dataset/test/Mask/P44_T1_189.png
Dataset/test/Ch3_Flair2/P44_T1_190.png,Dataset/test/Mask/P44_T1_190.png
Dataset/test/Ch3_Flair2/P44_T1_191.png,Dataset/test/Mask/P44_T1_191.png
Dataset/test/Ch3_Flair2/P44_T1_192.png,Dataset/test/Mask/P44_T1_192.png
Dataset/test/Ch3_Flair2/P44_T1_193.png,Dataset/test/Mask/P44_T1_193.png
Dataset/test/Ch3_Flair2/P44_T1_194.png,Dataset/test/Mask/P44_T1_194.png
Dataset/test/Ch3_Flair2/P44_T1_195.png,Dataset/test/Mask/P44_T1_195.png
Dataset/test/Ch3_Flair2/P44_T1_196.png,Dataset/test/Mask/P44_T1_196.png
Dataset/test/Ch3_Flair2/P44_T1_197.png,Dataset/test/Mask/P44_T1_197.png
Dataset/test/Ch3_Flair2/P44_T1_198.png,Dataset/test/Mask/P44_T1_198.png
Dataset/test/Ch3_Flair2/P44_T1_199.png,Dataset/test/Mask/P44_T1_199.png
Dataset/test/Ch3_Flair2/P44_T1_200.png,Dataset/test/Mask/P44_T1_200.png
Dataset/test/Ch3_Flair2/P44_T1_201.png,Dataset/test/Mask/P44_T1_201.png
Dataset/test/Ch3_Flair2/P44_T1_202.png,Dataset/test/Mask/P44_T1_202.png
Dataset/test/Ch3_Flair2/P44_T1_203.png,Dataset/test/Mask/P44_T1_203.png
Dataset/test/Ch3_Flair2/P45_T1_15.png,Dataset/test/Mask/P45_T1_15.png
Dataset/test/Ch3_Flair2/P45_T1_16.png,Dataset/test/Mask/P45_T1_16.png
Dataset/test/Ch3_Flair2/P45_T1_17.png,Dataset/test/Mask/P45_T1_17.png
Dataset/test/Ch3_Flair2/P45_T1_18.png,Dataset/test/Mask/P45_T1_18.png
Dataset/test/Ch3_Flair2/P45_T1_19.png,Dataset/test/Mask/P45_T1_19.png
Dataset/test/Ch3_Flair2/P45_T1_20.png,Dataset/test/Mask/P45_T1_20.png
Dataset/test/Ch3_Flair2/P45_T1_21.png,Dataset/test/Mask/P45_T1_21.png
Dataset/test/Ch3_Flair2/P45_T1_22.png,Dataset/test/Mask/P45_T1_22.png
Dataset/test/Ch3_Flair2/P45_T1_23.png,Dataset/test/Mask/P45_T1_23.png
Dataset/test/Ch3_Flair2/P45_T1_24.png,Dataset/test/Mask/P45_T1_24.png
Dataset/test/Ch3_Flair2/P45_T1_25.png,Dataset/test/Mask/P45_T1_25.png
Dataset/test/Ch3_Flair2/P45_T1_26.png,Dataset/test/Mask/P45_T1_26.png
Dataset/test/Ch3_Flair2/P45_T1_27.png,Dataset/test/Mask/P45_T1_27.png
Dataset/test/Ch3_Flair2/P45_T1_28.png,Dataset/test/Mask/P45_T1_28.png
Dataset/test/Ch3_Flair2/P45_T1_29.png,Dataset/test/Mask/P45_T1_29.png
Dataset/test/Ch3_Flair2/P45_T1_30.png,Dataset/test/Mask/P45_T1_30.png
Dataset/test/Ch3_Flair2/P45_T1_31.png,Dataset/test/Mask/P45_T1_31.png
Dataset/test/Ch3_Flair2/P45_T1_32.png,Dataset/test/Mask/P45_T1_32.png
Dataset/test/Ch3_Flair2/P45_T1_33.png,Dataset/test/Mask/P45_T1_33.png
Dataset/test/Ch3_Flair2/P45_T1_34.png,Dataset/test/Mask/P45_T1_34.png
Dataset/test/Ch3_Flair2/P45_T1_35.png,Dataset/test/Mask/P45_T1_35.png
Dataset/test/Ch3_Flair2/P45_T1_36.png,Dataset/test/Mask/P45_T1_36.png
Dataset/test/Ch3_Flair2/P45_T1_37.png,Dataset/test/Mask/P45_T1_37.png
Dataset/test/Ch3_Flair2/P45_T1_38.png,Dataset/test/Mask/P45_T1_38.png
Dataset/test/Ch3_Flair2/P45_T1_39.png,Dataset/test/Mask/P45_T1_39.png
Dataset/test/Ch3_Flair2/P45_T1_40.png,Dataset/test/Mask/P45_T1_40.png
Dataset/test/Ch3_Flair2/P45_T1_41.png,Dataset/test/Mask/P45_T1_41.png
Dataset/test/Ch3_Flair2/P45_T1_42.png,Dataset/test/Mask/P45_T1_42.png
Dataset/test/Ch3_Flair2/P45_T1_43.png,Dataset/test/Mask/P45_T1_43.png
Dataset/test/Ch3_Flair2/P45_T1_44.png,Dataset/test/Mask/P45_T1_44.png
Dataset/test/Ch3_Flair2/P45_T1_45.png,Dataset/test/Mask/P45_T1_45.png
Dataset/test/Ch3_Flair2/P45_T1_46.png,Dataset/test/Mask/P45_T1_46.png
Dataset/test/Ch3_Flair2/P45_T1_47.png,Dataset/test/Mask/P45_T1_47.png
Dataset/test/Ch3_Flair2/P45_T1_48.png,Dataset/test/Mask/P45_T1_48.png
Dataset/test/Ch3_Flair2/P45_T1_49.png,Dataset/test/Mask/P45_T1_49.png
Dataset/test/Ch3_Flair2/P45_T1_50.png,Dataset/test/Mask/P45_T1_50.png
Dataset/test/Ch3_Flair2/P45_T1_51.png,Dataset/test/Mask/P45_T1_51.png
Dataset/test/Ch3_Flair2/P45_T1_52.png,Dataset/test/Mask/P45_T1_52.png
Dataset/test/Ch3_Flair2/P45_T1_53.png,Dataset/test/Mask/P45_T1_53.png
Dataset/test/Ch3_Flair2/P45_T1_54.png,Dataset/test/Mask/P45_T1_54.png
Dataset/test/Ch3_Flair2/P45_T1_55.png,Dataset/test/Mask/P45_T1_55.png
Dataset/test/Ch3_Flair2/P45_T1_56.png,Dataset/test/Mask/P45_T1_56.png
Dataset/test/Ch3_Flair2/P45_T1_57.png,Dataset/test/Mask/P45_T1_57.png
Dataset/test/Ch3_Flair2/P45_T1_58.png,Dataset/test/Mask/P45_T1_58.png
Dataset/test/Ch3_Flair2/P45_T1_59.png,Dataset/test/Mask/P45_T1_59.png
Dataset/test/Ch3_Flair2/P45_T1_60.png,Dataset/test/Mask/P45_T1_60.png
Dataset/test/Ch3_Flair2/P45_T1_61.png,Dataset/test/Mask/P45_T1_61.png
Dataset/test/Ch3_Flair2/P45_T1_62.png,Dataset/test/Mask/P45_T1_62.png
Dataset/test/Ch3_Flair2/P45_T1_63.png,Dataset/test/Mask/P45_T1_63.png
Dataset/test/Ch3_Flair2/P45_T1_64.png,Dataset/test/Mask/P45_T1_64.png
Dataset/test/Ch3_Flair2/P45_T1_65.png,Dataset/test/Mask/P45_T1_65.png
Dataset/test/Ch3_Flair2/P45_T1_66.png,Dataset/test/Mask/P45_T1_66.png
Dataset/test/Ch3_Flair2/P45_T1_67.png,Dataset/test/Mask/P45_T1_67.png
Dataset/test/Ch3_Flair2/P45_T1_68.png,Dataset/test/Mask/P45_T1_68.png
Dataset/test/Ch3_Flair2/P45_T1_69.png,Dataset/test/Mask/P45_T1_69.png
Dataset/test/Ch3_Flair2/P45_T1_70.png,Dataset/test/Mask/P45_T1_70.png
Dataset/test/Ch3_Flair2/P45_T1_71.png,Dataset/test/Mask/P45_T1_71.png
Dataset/test/Ch3_Flair2/P45_T1_72.png,Dataset/test/Mask/P45_T1_72.png
Dataset/test/Ch3_Flair2/P45_T1_73.png,Dataset/test/Mask/P45_T1_73.png
Dataset/test/Ch3_Flair2/P45_T1_74.png,Dataset/test/Mask/P45_T1_74.png
Dataset/test/Ch3_Flair2/P45_T1_75.png,Dataset/test/Mask/P45_T1_75.png
Dataset/test/Ch3_Flair2/P45_T1_76.png,Dataset/test/Mask/P45_T1_76.png
Dataset/test/Ch3_Flair2/P45_T1_77.png,Dataset/test/Mask/P45_T1_77.png
Dataset/test/Ch3_Flair2/P45_T1_78.png,Dataset/test/Mask/P45_T1_78.png
Dataset/test/Ch3_Flair2/P45_T1_79.png,Dataset/test/Mask/P45_T1_79.png
Dataset/test/Ch3_Flair2/P45_T1_80.png,Dataset/test/Mask/P45_T1_80.png
Dataset/test/Ch3_Flair2/P45_T1_81.png,Dataset/test/Mask/P45_T1_81.png
Dataset/test/Ch3_Flair2/P45_T1_82.png,Dataset/test/Mask/P45_T1_82.png
Dataset/test/Ch3_Flair2/P45_T1_83.png,Dataset/test/Mask/P45_T1_83.png
Dataset/test/Ch3_Flair2/P45_T1_84.png,Dataset/test/Mask/P45_T1_84.png
Dataset/test/Ch3_Flair2/P45_T1_85.png,Dataset/test/Mask/P45_T1_85.png
Dataset/test/Ch3_Flair2/P45_T1_86.png,Dataset/test/Mask/P45_T1_86.png
Dataset/test/Ch3_Flair2/P45_T1_87.png,Dataset/test/Mask/P45_T1_87.png
Dataset/test/Ch3_Flair2/P45_T1_88.png,Dataset/test/Mask/P45_T1_88.png
Dataset/test/Ch3_Flair2/P45_T1_89.png,Dataset/test/Mask/P45_T1_89.png
Dataset/test/Ch3_Flair2/P45_T1_90.png,Dataset/test/Mask/P45_T1_90.png
Dataset/test/Ch3_Flair2/P45_T1_91.png,Dataset/test/Mask/P45_T1_91.png
Dataset/test/Ch3_Flair2/P45_T1_92.png,Dataset/test/Mask/P45_T1_92.png
Dataset/test/Ch3_Flair2/P45_T1_93.png,Dataset/test/Mask/P45_T1_93.png
Dataset/test/Ch3_Flair2/P45_T1_94.png,Dataset/test/Mask/P45_T1_94.png
Dataset/test/Ch3_Flair2/P45_T1_95.png,Dataset/test/Mask/P45_T1_95.png
Dataset/test/Ch3_Flair2/P45_T1_96.png,Dataset/test/Mask/P45_T1_96.png
Dataset/test/Ch3_Flair2/P45_T1_97.png,Dataset/test/Mask/P45_T1_97.png
Dataset/test/Ch3_Flair2/P45_T1_98.png,Dataset/test/Mask/P45_T1_98.png
Dataset/test/Ch3_Flair2/P45_T1_99.png,Dataset/test/Mask/P45_T1_99.png
Dataset/test/Ch3_Flair2/P45_T1_100.png,Dataset/test/Mask/P45_T1_100.png
Dataset/test/Ch3_Flair2/P45_T1_101.png,Dataset/test/Mask/P45_T1_101.png
Dataset/test/Ch3_Flair2/P45_T1_102.png,Dataset/test/Mask/P45_T1_102.png
Dataset/test/Ch3_Flair2/P45_T1_103.png,Dataset/test/Mask/P45_T1_103.png
Dataset/test/Ch3_Flair2/P45_T1_104.png,Dataset/test/Mask/P45_T1_104.png
Dataset/test/Ch3_Flair2/P45_T1_105.png,Dataset/test/Mask/P45_T1_105.png
Dataset/test/Ch3_Flair2/P45_T1_106.png,Dataset/test/Mask/P45_T1_106.png
Dataset/test/Ch3_Flair2/P45_T1_107.png,Dataset/test/Mask/P45_T1_107.png
Dataset/test/Ch3_Flair2/P45_T1_108.png,Dataset/test/Mask/P45_T1_108.png
Dataset/test/Ch3_Flair2/P45_T1_109.png,Dataset/test/Mask/P45_T1_109.png
Dataset/test/Ch3_Flair2/P45_T1_110.png,Dataset/test/Mask/P45_T1_110.png
Dataset/test/Ch3_Flair2/P45_T1_111.png,Dataset/test/Mask/P45_T1_111.png
Dataset/test/Ch3_Flair2/P45_T1_112.png,Dataset/test/Mask/P45_T1_112.png
Dataset/test/Ch3_Flair2/P45_T1_113.png,Dataset/test/Mask/P45_T1_113.png
Dataset/test/Ch3_Flair2/P45_T1_114.png,Dataset/test/Mask/P45_T1_114.png
